Datetime,District,Ward,Temperature,Consumption,Total,Ward2,Ward2_Temperature,Ward2_Consumption,Ward2_Total,Ward3,Ward3_Temperature,Ward3_Consumption,Ward3_Total,Ward4,Ward4_Temperature,Ward4_Consumption,Ward4_Total
25-02-2022,Chikmanglore,Koppa,31.97001779,193.4063366,167.9757655,sringeri,44.84,142.18,154.96,tarikere,41.81,198.64,217.06,nrpura,37.00703076,112.5769617,183.2380593
26-02-2022,Chikmanglore,Koppa,33.1305725,207.861576,213.8614785,sringeri,23.76,127.27,147.04,tarikere,25.49,115.02,159.27,nrpura,28.72526701,491.8938449,514.7728739
27-02-2022,Chikmanglore,Koppa,33.59662181,212.3547207,240.0491339,sringeri,21.68,151.12,162.83,tarikere,38.25,169.72,206.37,nrpura,23.6935144,458.0968617,495.8740133
28-02-2022,Chikmanglore,Koppa,30.37250028,205.2456673,323.8693971,sringeri,30.94,119.17,151.81,tarikere,23.45,164.36,205.1,nrpura,32.0244717,111.9299903,130.000464
01-03-2022,Chikmanglore,Koppa,32.71263236,200.3742196,893.8145924,sringeri,25.23,112.13,157.37,tarikere,28.36,147.44,155.07,nrpura,22.1536316,218.6324546,226.009488
02-03-2022,Chikmanglore,Koppa,29.28863265,213.0422628,930.4332574,sringeri,32.33,126.62,140.46,tarikere,35.1,141.02,164.28,nrpura,23.72447423,116.5795181,208.6347216
03-03-2022,Chikmanglore,Koppa,29.18918836,194.6710877,806.7736332,sringeri,20.79,118.6,168.14,tarikere,32.1,155.25,165.58,nrpura,29.20082671,361.8063036,448.3355107
04-03-2022,Chikmanglore,Koppa,31.53261544,192.77697,598.2912093,sringeri,27.95,180.21,227.18,tarikere,38.26,140.19,179.46,nrpura,21.11269851,410.7392791,443.648916
05-03-2022,Chikmanglore,Koppa,31.47183256,191.5183213,1002.614736,sringeri,40.75,152.87,177.47,tarikere,31.79,172.59,186.44,nrpura,44.96350088,124.3741611,135.8516877
06-03-2022,Chikmanglore,Koppa,35.28736823,207.6180987,921.4054356,sringeri,34.47,139.16,173.79,tarikere,22.37,177.31,219.91,nrpura,43.82011987,441.0064934,495.7554936
07-03-2022,Chikmanglore,Koppa,30.0266248,198.9249424,671.6981711,sringeri,22.51,141.5,161.6,tarikere,37.29,112.36,119.3,nrpura,23.54028147,201.433892,260.8442881
08-03-2022,Chikmanglore,Koppa,33.44511001,213.2065624,702.4374142,sringeri,26.68,124.06,168.24,tarikere,23.47,121.68,128.75,nrpura,24.35675222,443.2882848,490.8707432
09-03-2022,Chikmanglore,Koppa,31.75935391,190.0612511,870.9784027,sringeri,30.56,180.3,195.84,tarikere,32.8,169.62,215.41,nrpura,34.30092028,431.8337189,492.202197
10-03-2022,Chikmanglore,Koppa,34.26143391,204.7747234,1023.054892,sringeri,21.4,177.99,221.05,tarikere,39.92,154.24,194.51,nrpura,28.10359761,291.9153039,336.8755487
11-03-2022,Chikmanglore,Koppa,33.08509065,208.1669195,627.6963158,sringeri,23.56,192.92,221.63,tarikere,24.6,136.09,163.36,nrpura,35.98770046,481.4188171,542.0835507
12-03-2022,Chikmanglore,Koppa,32.09773734,200.0003298,762.6330587,sringeri,30.82,178.64,196.6,tarikere,28.51,124.2,157.82,nrpura,23.44460506,213.8121429,224.9988323
13-03-2022,Chikmanglore,Koppa,32.7715745,209.9688238,748.2969356,sringeri,41.39,196.69,227.84,tarikere,31.27,153.44,163.75,nrpura,21.42437605,159.1511353,239.7756289
14-03-2022,Chikmanglore,Koppa,31.5716058,221.8628166,762.3853791,sringeri,26.71,173.53,192.74,tarikere,36.18,139.48,159.23,nrpura,43.58011967,475.9220457,548.2577697
15-03-2022,Chikmanglore,Koppa,33.94451344,217.7661337,891.6844115,sringeri,26.23,197.49,208.99,tarikere,34.56,121.65,136.92,nrpura,25.56457723,345.6973202,409.5871924
16-03-2022,Chikmanglore,Koppa,31.59596712,202.075021,768.3978332,sringeri,34.11,121.83,126.38,tarikere,26.88,165.97,187.81,nrpura,33.12454774,128.9451629,183.7696769
17-03-2022,Chikmanglore,Koppa,33.40159404,185.6477588,599.4811332,sringeri,31.62,195.01,236,tarikere,39.45,142.79,159.61,nrpura,26.87695403,111.9285438,197.8099664
18-03-2022,Chikmanglore,Koppa,32.60277997,206.526245,922.3420286,sringeri,25.71,142.4,154.35,tarikere,39.3,193.46,212.13,nrpura,29.84279971,464.2486623,478.2146808
19-03-2022,Chikmanglore,Koppa,32.71180238,212.3931896,893.2936577,sringeri,30.08,104.38,107.87,tarikere,38.92,163.25,211.05,nrpura,22.85834936,265.6277106,317.7091842
20-03-2022,Chikmanglore,Koppa,31.30622852,203.2074842,1053.182624,sringeri,28.24,138.53,177.66,tarikere,43.47,128.15,160.16,nrpura,40.50750892,393.4216636,409.172535
21-03-2022,Chikmanglore,Koppa,32.9694519,202.9813749,793.2090139,sringeri,39.85,146.47,167.96,tarikere,21.77,130.89,145.92,nrpura,29.70025926,354.8706823,444.1822704
22-03-2022,Chikmanglore,Koppa,32.4049384,198.2255807,619.4072967,sringeri,40.88,157.39,188.14,tarikere,33.07,116.73,122.7,nrpura,24.94465596,487.181889,560.3821206
23-03-2022,Chikmanglore,Koppa,31.3699016,206.3253312,1008.995265,sringeri,33.57,168.76,199.99,tarikere,44.82,145.52,171.51,nrpura,27.56995624,255.0368768,289.7393795
24-03-2022,Chikmanglore,Koppa,31.46679789,206.0357566,667.7969145,sringeri,29.12,131.18,153.78,tarikere,40.77,162.26,175.57,nrpura,36.84624365,168.4953876,237.8341889
25-03-2022,Chikmanglore,Koppa,32.19512515,189.5837363,719.5577551,sringeri,22.74,103.21,148.21,tarikere,42.39,121.91,165.09,nrpura,24.56058163,387.7129812,442.202348
26-03-2022,Chikmanglore,Koppa,28.43186611,200.6803448,682.7271473,sringeri,33.31,147.8,181.96,tarikere,26.55,119.67,123.42,nrpura,21.11765142,360.4755289,421.103169
27-03-2022,Chikmanglore,Koppa,32.28209857,216.0173159,951.6027177,sringeri,20.73,114.19,149.74,tarikere,43.83,192.55,204.13,nrpura,39.88792921,150.3781238,250.3642775
28-03-2022,Chikmanglore,Koppa,32.46616571,212.5298247,852.1436662,sringeri,22.41,146.05,163.81,tarikere,41.87,188.34,235.51,nrpura,39.17635942,240.7811614,279.517048
29-03-2022,Chikmanglore,Koppa,27.43753991,210.6771904,758.1349321,sringeri,30.13,168.5,176.91,tarikere,33.05,159.71,164.76,nrpura,30.09833672,484.2212657,560.5776567
30-03-2022,Chikmanglore,Koppa,32.33168745,215.97701,623.378167,sringeri,20.98,123.15,160.6,tarikere,31.19,175.67,224.21,nrpura,38.95994447,339.7467828,416.0579547
31-03-2022,Chikmanglore,Koppa,32.79834716,214.1365757,724.0179176,sringeri,32.86,136.88,182.81,tarikere,29.61,156.35,192.01,nrpura,44.63475208,499.0889959,576.3894038
01-04-2022,Chikmanglore,Koppa,33.589003,201.6008872,948.6385844,sringeri,20.34,188.02,203.2,tarikere,44.34,140.51,171.46,nrpura,27.44334737,316.1661235,401.803251
02-04-2022,Chikmanglore,Koppa,31.49446552,217.7336521,612.9302714,sringeri,37.12,195.99,198.57,tarikere,35.68,195.01,224.8,nrpura,36.4662682,317.6763749,411.5550416
03-04-2022,Chikmanglore,Koppa,33.4059955,198.7473888,824.069553,sringeri,27.37,172.2,182.71,tarikere,40.18,105.08,154.68,nrpura,44.09881711,296.8722026,345.3723945
04-04-2022,Chikmanglore,Koppa,33.57531119,200.5069122,652.2847292,sringeri,23.19,176.75,180.46,tarikere,41.36,142.65,172.23,nrpura,39.5055822,182.6321367,214.3564017
05-04-2022,Chikmanglore,Koppa,31.08078221,217.082368,688.8877539,sringeri,27.02,135.95,160.45,tarikere,24.49,102.4,148.34,nrpura,24.13944371,415.4599883,472.4048196
06-04-2022,Chikmanglore,Koppa,36.56187381,212.5943588,1002.314615,sringeri,22.23,164.93,203.89,tarikere,26.84,192.53,238.36,nrpura,42.26265819,194.3944119,206.2532713
07-04-2022,Chikmanglore,Koppa,32.53903342,198.1743764,920.7557555,sringeri,34.26,164.2,187.61,tarikere,20.5,139.91,181.23,nrpura,31.17670412,411.5698983,495.3583886
08-04-2022,Chikmanglore,Koppa,32.94839449,213.7599299,629.4069278,sringeri,38.29,153.72,194.07,tarikere,26.52,125.13,161.41,nrpura,23.42588074,249.8604666,267.0682468
09-04-2022,Chikmanglore,Koppa,32.70281294,198.3982784,897.1359762,sringeri,32.44,166.7,184.38,tarikere,28.69,112.36,151.32,nrpura,25.72443769,154.896686,237.5995359
10-04-2022,Chikmanglore,Koppa,32.17774775,207.6808407,689.0462546,sringeri,37.5,166.94,206.57,tarikere,24.77,170.84,201.37,nrpura,20.06241105,245.7624368,263.5508554
11-04-2022,Chikmanglore,Koppa,32.36322411,212.4296272,923.8149415,sringeri,24.17,171.49,173.23,tarikere,20.95,141.64,166.21,nrpura,21.05178617,489.6613232,584.8051564
12-04-2022,Chikmanglore,Koppa,30.92308373,200.5682138,643.7610898,sringeri,31.51,124.69,148.1,tarikere,28.41,114.44,118.03,nrpura,34.46632282,446.1814171,447.7767028
13-04-2022,Chikmanglore,Koppa,32.13780886,207.7328157,1054.690788,sringeri,24.33,146.99,184.74,tarikere,40.57,190.58,222.1,nrpura,37.93351078,132.4821851,179.9264163
14-04-2022,Chikmanglore,Koppa,31.45204116,198.9360772,822.4022403,sringeri,43.82,155.18,183.71,tarikere,23.05,147.17,152.18,nrpura,25.35084372,165.4484622,238.5938782
15-04-2022,Chikmanglore,Koppa,33.33194165,222.4594776,946.5824472,sringeri,33.49,102.92,120.28,tarikere,44.64,152.3,170.59,nrpura,39.30995689,162.6509073,213.0155109
16-04-2022,Chikmanglore,Koppa,31.97501109,192.0104952,742.52148,sringeri,32.1,124.08,136.77,tarikere,36.41,127.49,157.47,nrpura,36.80699527,232.2465417,283.7425705
17-04-2022,Chikmanglore,Koppa,32.27273289,198.8384394,775.799629,sringeri,36.19,198.53,244.14,tarikere,25.54,129.07,165.82,nrpura,27.54309772,349.3143538,374.1498259
18-04-2022,Chikmanglore,Koppa,30.64747378,206.342806,626.578363,sringeri,21.13,139.33,163.18,tarikere,23.39,142.46,157.06,nrpura,27.71172784,467.1344047,517.9947699
19-04-2022,Chikmanglore,Koppa,32.65815756,182.2610237,876.0977735,sringeri,43.03,160.35,201.11,tarikere,43.51,164.37,178.64,nrpura,37.84497107,492.3781164,572.0150863
20-04-2022,Chikmanglore,Koppa,31.35764229,207.332269,725.4615941,sringeri,31.69,106.16,110.85,tarikere,29.21,159.7,205.89,nrpura,30.8036581,383.2405939,419.2330938
21-04-2022,Chikmanglore,Koppa,33.30854078,198.3726769,994.7827201,sringeri,39.72,189.4,227,tarikere,35.42,114.37,125.26,nrpura,30.626461,119.8435944,211.3387179
22-04-2022,Chikmanglore,Koppa,32.67745604,200.1742403,842.3262329,sringeri,42.35,140.95,155.36,tarikere,32.07,198.32,235.48,nrpura,44.63128638,317.7755261,403.8739803
23-04-2022,Chikmanglore,Koppa,29.93360275,200.0660703,870.1759564,sringeri,37.97,185.11,218.39,tarikere,31.5,137.43,172.91,nrpura,37.7129533,194.6301202,198.406104
24-04-2022,Chikmanglore,Koppa,29.88494561,197.5662543,1027.403958,sringeri,20.63,146.36,188.85,tarikere,38.39,109.89,131.44,nrpura,23.77384546,389.4202506,467.2949627
25-04-2022,Chikmanglore,Koppa,36.08505007,200.5873851,772.891743,sringeri,29.24,189.83,194.98,tarikere,24.35,160.44,188.53,nrpura,26.27043461,460.974309,523.1684354
26-04-2022,Chikmanglore,Koppa,32.00001315,213.8636595,989.6127205,sringeri,35.75,114.63,133.78,tarikere,24.19,148.51,172.23,nrpura,43.95942688,201.5240153,204.6254181
27-04-2022,Chikmanglore,Koppa,31.05886841,187.7106236,1010.64168,sringeri,31.52,104.3,107.74,tarikere,36.29,161.04,184.45,nrpura,25.50554333,442.8946309,478.3497147
28-04-2022,Chikmanglore,Koppa,32.88388915,215.4533146,688.602178,sringeri,42.2,138.8,183.01,tarikere,31.21,178.85,187.59,nrpura,32.28746142,282.7635578,345.0674203
29-04-2022,Chikmanglore,Koppa,33.32694925,203.2161369,787.0143541,sringeri,28.31,147.66,176.23,tarikere,44.95,157.16,182.02,nrpura,21.68455681,195.1264239,202.1981467
30-04-2022,Chikmanglore,Koppa,34.58841604,206.3160936,834.6641243,sringeri,37.5,133.97,141.28,tarikere,36.67,129.19,142.47,nrpura,22.5383705,326.2267547,344.6297792
01-05-2022,Chikmanglore,Koppa,33.77763358,201.3294173,872.5084104,sringeri,33.88,176.65,209.38,tarikere,40.87,105.77,111.24,nrpura,32.0604201,349.6720159,410.9638563
02-05-2022,Chikmanglore,Koppa,34.12592149,212.9329289,650.8397552,sringeri,37.12,163.66,184.21,tarikere,43.91,184.19,216.64,nrpura,36.92231856,456.7487378,492.1886711
03-05-2022,Chikmanglore,Koppa,32.2488756,193.9125364,1044.490801,sringeri,34.55,174.3,202.17,tarikere,24.99,186.08,190.03,nrpura,24.49974983,226.831697,322.8681362
04-05-2022,Chikmanglore,Koppa,36.98774942,185.7430649,833.5253371,sringeri,20.17,187.65,196.64,tarikere,39.82,137.48,175.54,nrpura,41.33045217,272.0786435,353.4507402
05-05-2022,Chikmanglore,Koppa,33.4281733,200.1077775,813.3868753,sringeri,31.75,131.87,144.4,tarikere,34.01,122.02,167.9,nrpura,44.07224267,387.0912309,444.1041677
06-05-2022,Chikmanglore,Koppa,32.86873396,210.7380328,856.551162,sringeri,35.87,138.49,149.16,tarikere,41.34,115.81,130.25,nrpura,29.67079342,433.7727471,451.4972156
07-05-2022,Chikmanglore,Koppa,33.63201519,221.7073652,631.694175,sringeri,36.67,151.17,169.54,tarikere,35.78,146.34,172.91,nrpura,20.30742972,226.1754201,308.0783221
08-05-2022,Chikmanglore,Koppa,30.48602289,219.1993138,595.5198313,sringeri,40.3,104.24,136.46,tarikere,22.8,199.28,209.77,nrpura,34.59302021,385.2148918,426.2608422
09-05-2022,Chikmanglore,Koppa,32.2666958,189.1330891,689.6694391,sringeri,34.51,184.2,231.3,tarikere,36.48,121.68,155.22,nrpura,22.72942164,385.4696371,423.7359973
10-05-2022,Chikmanglore,Koppa,29.26829199,182.6505614,801.4522558,sringeri,44.33,166.55,186.54,tarikere,28.79,133.12,145.78,nrpura,22.03483886,213.4461163,263.3801362
11-05-2022,Chikmanglore,Koppa,28.69872645,210.3719422,831.0298634,sringeri,41.99,162.37,199.96,tarikere,25.22,149.83,180.83,nrpura,23.56805544,151.0993849,235.9045549
12-05-2022,Chikmanglore,Koppa,29.39308239,204.0847686,634.71402,sringeri,27.81,101.97,115.82,tarikere,24.15,132.7,140.79,nrpura,40.12265536,172.4947828,231.4889313
13-05-2022,Chikmanglore,Koppa,30.69614363,212.1100139,888.282973,sringeri,26.99,187.83,214.39,tarikere,39.79,177.17,185.97,nrpura,39.10230731,361.9333574,444.7990042
14-05-2022,Chikmanglore,Koppa,31.69686905,212.5131923,583.2684076,sringeri,28.57,190.91,224.15,tarikere,38.74,142.03,171.91,nrpura,28.89480559,110.018724,131.8407991
15-05-2022,Chikmanglore,Koppa,33.42041662,193.1029887,939.8975689,sringeri,36.65,130.27,155.56,tarikere,29.58,185.25,223.3,nrpura,36.63979504,197.0713635,272.5423813
16-05-2022,Chikmanglore,Koppa,32.42616289,215.630646,944.150253,sringeri,43.93,184.05,206.82,tarikere,41.61,122.71,139.23,nrpura,40.0649754,118.440766,139.6592588
17-05-2022,Chikmanglore,Koppa,32.48365305,200.7359256,865.4905635,sringeri,21.32,173.12,215.7,tarikere,36.67,173.92,177.97,nrpura,43.97218707,370.4703266,470.3930588
18-05-2022,Chikmanglore,Koppa,30.289962,221.4967181,923.1797018,sringeri,23.18,135.38,159.96,tarikere,37.3,194.48,211.98,nrpura,42.30543705,498.4131854,518.5100314
19-05-2022,Chikmanglore,Koppa,29.73047434,205.441487,858.5669705,sringeri,31.74,166.75,168.22,tarikere,29.73,196.05,227.23,nrpura,27.0036414,303.4135172,315.6908553
20-05-2022,Chikmanglore,Koppa,31.60696421,219.7965608,722.2334144,sringeri,43.39,192.65,216.23,tarikere,30.46,149.31,189.51,nrpura,28.86470416,125.1151682,140.5575718
21-05-2022,Chikmanglore,Koppa,31.60610447,213.4193981,831.9759211,sringeri,35.19,132.67,133.83,tarikere,35.18,157.55,190.15,nrpura,39.01041496,362.0822592,438.3336176
22-05-2022,Chikmanglore,Koppa,30.0982991,208.7543658,659.162602,sringeri,43.55,110.1,134.83,tarikere,27.99,156.25,159.76,nrpura,33.69613649,319.4849971,372.6577845
23-05-2022,Chikmanglore,Koppa,32.20011102,215.7626301,1006.610328,sringeri,36.85,170.2,185.82,tarikere,30.75,140.41,170.47,nrpura,32.1750711,474.2700645,483.2937285
24-05-2022,Chikmanglore,Koppa,30.22275589,206.3794634,834.5507295,sringeri,30.33,164.26,205.55,tarikere,22.56,118.92,124.34,nrpura,30.43260357,323.2986212,349.5275239
25-05-2022,Chikmanglore,Koppa,30.81100825,213.6963601,830.6375198,sringeri,25.85,113.61,145.13,tarikere,28.24,157.31,179.46,nrpura,33.76972741,120.8578345,158.6737178
26-05-2022,Chikmanglore,Koppa,32.73248054,209.5590809,814.4062804,sringeri,34.33,166.12,181.67,tarikere,36.6,199.91,232.3,nrpura,31.06975402,137.8831418,189.629338
27-05-2022,Chikmanglore,Koppa,31.66065544,203.9769425,837.2183412,sringeri,38.72,130.63,172,tarikere,32.86,120.6,132.93,nrpura,29.2063314,136.7818699,167.304171
28-05-2022,Chikmanglore,Koppa,30.55367242,212.7372288,908.8486662,sringeri,34.27,103.2,105.19,tarikere,33.82,135.16,140.75,nrpura,22.69690155,264.8368069,348.1462955
29-05-2022,Chikmanglore,Koppa,32.86333955,202.8446272,1018.985881,sringeri,41.86,113.39,159.3,tarikere,26.66,129.37,143.65,nrpura,36.93537706,419.826567,429.9837762
30-05-2022,Chikmanglore,Koppa,31.70848416,209.4981294,1012.357259,sringeri,26.68,100.49,117.36,tarikere,30.11,112.39,161.46,nrpura,33.03140244,362.1305872,397.2608563
31-05-2022,Chikmanglore,Koppa,32.95169545,189.0332947,895.447875,sringeri,35.12,109.85,113.24,tarikere,36.82,185.26,220.47,nrpura,30.46649373,368.6654831,453.2939243
01-06-2022,Chikmanglore,Koppa,34.65787721,214.4044719,649.9380759,sringeri,25.63,108.08,117.33,tarikere,34.08,184.46,194.33,nrpura,39.87893108,286.6950531,330.4517325
02-06-2022,Chikmanglore,Koppa,35.09724787,204.0748036,956.5179851,sringeri,28.68,159.18,180.67,tarikere,25.5,177.78,190.92,nrpura,36.66537296,291.9122589,338.7702355
03-06-2022,Chikmanglore,Koppa,32.66699742,194.3568767,865.5188487,sringeri,34.58,110.3,140.36,tarikere,32.55,166.9,205.43,nrpura,35.85337339,340.8714704,408.1307895
04-06-2022,Chikmanglore,Koppa,30.44400142,225.9662443,590.0615845,sringeri,21.87,149.43,162.12,tarikere,26.27,148.03,159.84,nrpura,34.20864888,138.2662078,230.0842255
05-06-2022,Chikmanglore,Koppa,33.98478799,201.770985,688.9730146,sringeri,35.46,123.98,135.42,tarikere,23.07,143.51,153.47,nrpura,30.13863661,445.0205233,540.3394328
06-06-2022,Chikmanglore,Koppa,31.30288551,205.8582297,784.8708942,sringeri,41.63,146.27,189.98,tarikere,38.27,143.19,152.32,nrpura,34.74509155,286.0490915,365.9754042
07-06-2022,Chikmanglore,Koppa,32.43712184,203.3721105,1002.412948,sringeri,35.36,138.52,163.66,tarikere,25.74,102.97,147.93,nrpura,35.01183619,296.7911278,331.6659072
08-06-2022,Chikmanglore,Koppa,31.23343561,197.6190927,713.2226687,sringeri,34.66,173.46,186.8,tarikere,42.85,156.63,187.56,nrpura,32.30931291,310.8323248,352.5321371
09-06-2022,Chikmanglore,Koppa,32.31028069,200.8206091,717.6645985,sringeri,32.3,195.2,228.59,tarikere,21.64,114.78,159.65,nrpura,31.49622172,391.4968602,415.7850385
10-06-2022,Chikmanglore,Koppa,32.05010955,181.9048652,597.261431,sringeri,42.75,167.6,197.6,tarikere,32.04,189.38,235.32,nrpura,39.45484524,126.8283318,186.1379911
11-06-2022,Chikmanglore,Koppa,34.57629974,181.428361,558.9019153,sringeri,35.83,105.06,117.77,tarikere,43.17,129.25,170.29,nrpura,44.77205508,224.7866852,228.5588595
12-06-2022,Chikmanglore,Koppa,32.69431909,217.3050885,927.3077564,sringeri,29.29,163.05,183.54,tarikere,30.01,112.78,133.67,nrpura,37.83591606,488.8611469,534.1418905
13-06-2022,Chikmanglore,Koppa,34.19541115,194.1387743,1027.496196,sringeri,21.67,127.99,175.03,tarikere,41.17,119.16,156.04,nrpura,20.28921589,364.2346507,375.3602339
14-06-2022,Chikmanglore,Koppa,34.21849227,194.3279133,752.3083027,sringeri,28.48,182.03,196.67,tarikere,44.96,175.27,222.08,nrpura,28.38075358,214.0323378,249.5992786
15-06-2022,Chikmanglore,Koppa,33.72277879,206.8504242,830.1967214,sringeri,25.7,169.41,214.4,tarikere,22.64,102.53,149.05,nrpura,40.38999571,269.2858408,276.1469756
16-06-2022,Chikmanglore,Koppa,33.64351478,190.0182166,950.7180894,sringeri,34.89,169.71,201.8,tarikere,42.5,184.4,221.24,nrpura,34.5932683,215.6899015,242.8484751
17-06-2022,Chikmanglore,Koppa,29.81118962,203.6103383,1043.397732,sringeri,29.13,105.67,133.68,tarikere,36.66,166.49,170.94,nrpura,42.74300935,307.8534686,363.7063764
18-06-2022,Chikmanglore,Koppa,31.32309599,202.6614529,840.103707,sringeri,30.44,115.89,154.5,tarikere,23.64,126.47,146.6,nrpura,38.33388463,454.2695627,476.3257741
19-06-2022,Chikmanglore,Koppa,34.07421149,185.3220781,692.2747473,sringeri,33.6,101.57,108.01,tarikere,30.81,116.39,130.26,nrpura,26.52921228,200.920708,282.3529859
20-06-2022,Chikmanglore,Koppa,31.72896509,210.5216637,774.8743687,sringeri,34.07,167.65,196.06,tarikere,24.97,149.69,156.52,nrpura,23.97275122,470.988331,522.0789543
21-06-2022,Chikmanglore,Koppa,32.39703815,195.9627144,662.2316017,sringeri,29.4,129.26,148.58,tarikere,44.93,104.74,143.68,nrpura,40.89933715,265.2107202,324.1378038
22-06-2022,Chikmanglore,Koppa,35.37712276,193.1045384,617.5291001,sringeri,25.84,106.15,110.73,tarikere,36.79,133.71,151.9,nrpura,23.92848336,369.4758173,393.6981887
23-06-2022,Chikmanglore,Koppa,34.77280436,197.5638557,618.7101859,sringeri,21.97,182.71,194.13,tarikere,41.95,181.51,184,nrpura,20.19071323,140.1756353,199.5767033
24-06-2022,Chikmanglore,Koppa,36.76928328,220.5703727,881.8980883,sringeri,31.34,125.94,173.37,tarikere,42.98,160.88,203.18,nrpura,23.21009404,272.2947166,308.3233915
25-06-2022,Chikmanglore,Koppa,31.49376476,199.9003548,1042.086337,sringeri,41.01,154.82,170.49,tarikere,37.38,153.6,157.28,nrpura,26.4429463,206.2857137,227.9077868
26-06-2022,Chikmanglore,Koppa,33.50902705,202.8898636,992.9067058,sringeri,26.42,154.95,189.8,tarikere,25.89,179.45,195.78,nrpura,25.61052731,420.5387688,492.1255539
27-06-2022,Chikmanglore,Koppa,35.44419853,210.9015018,652.0069247,sringeri,29.68,199.58,206.04,tarikere,43.12,169.57,183.03,nrpura,40.3491863,191.6131333,216.5261813
28-06-2022,Chikmanglore,Koppa,31.84300219,197.9318356,629.1063263,sringeri,38.98,156.21,200.75,tarikere,29.25,134.97,171.37,nrpura,29.82396901,225.8045461,255.4032083
29-06-2022,Chikmanglore,Koppa,30.35368433,216.8439105,594.8245763,sringeri,28.44,145.26,156.49,tarikere,41.04,154.75,165.39,nrpura,21.32750894,422.0103324,521.6781213
30-06-2022,Chikmanglore,Koppa,30.90625865,214.4994265,881.1928205,sringeri,21.85,193.35,224.49,tarikere,37.17,163.89,168.71,nrpura,25.19619858,256.6446771,306.9268349
