Datetime,District,ward,Temperature,Consumption,Total,Season,Ward2,Ward2_Temperature,Ward2_Consumption,Ward2_Total,Ward3,Ward3_Temperature,Ward3_Consumption,Ward3_Total,Ward4,Ward4_Temperature,Ward4_Consumption,Ward4_Total,Ward5,Ward5_Temperature,Ward5_Consumption,Ward5_Total,Ward6,Ward6_Temperature,Ward6_Consumption,Ward6_Total
27-11-2021,Shivmogga,Thirthahalli,30.85117436,203.2564804,207.1766921,Monsoon,Sagara,37.87121346,260.4494024,289.2688911,Shikaripura,36.88681722,110.0168751,176.2330813,soraba,31.48,135.98,163.03,hosanagara,38.92,155.95,191.19,bhadravathi,23.92,126.32,196.5211647
28-11-2021,Shivmogga,Thirthahalli,33.49105899,200.2298545,204.2171195,Monsoon,Sagara,30.22094135,412.1028688,505.7456717,Shikaripura,42.18380284,181.0242966,230.1576634,soraba,25.99,178.78,216.85,hosanagara,20.34,136.51,171.18,bhadravathi,42.2,142.57,191.3251021
29-11-2021,Shivmogga,Thirthahalli,33.74584268,204.3585983,205.4784689,Monsoon,Sagara,41.61306916,285.6504307,290.2356528,Shikaripura,39.86233222,334.6252453,362.8757589,soraba,30.18,102.13,136.68,hosanagara,42.64,137.69,182.56,bhadravathi,43.72,137.73,221.9749867
30-11-2021,Shivmogga,Thirthahalli,31.25831296,198.2348137,199.0986286,Monsoon,Sagara,34.41135893,401.8632055,448.7810937,Shikaripura,38.47948555,424.3495869,516.8190656,soraba,37.94,175.36,211.5,hosanagara,42.71,114.95,121.63,bhadravathi,36.6,172.13,203.5828946
01-12-2021,Shivmogga,Thirthahalli,31.36016059,191.9978538,196.8879577,Winter,Sagara,41.91738237,324.9725776,388.2777619,Shikaripura,24.04700432,316.4199385,386.2506434,soraba,28.91,119.25,125.27,hosanagara,43.67,195.43,226.99,bhadravathi,22.97,115.47,117.7179626
02-12-2021,Shivmogga,Thirthahalli,33.27809553,204.8857262,205.3101819,Winter,Sagara,43.50166578,333.5541389,362.9203683,Shikaripura,32.86593578,279.1623115,325.9866179,soraba,23.32,131.37,134.47,hosanagara,30.05,169.23,218.22,bhadravathi,21.59,137.13,155.7297322
03-12-2021,Shivmogga,Thirthahalli,32.98342334,223.3613705,222.1240263,Winter,Sagara,33.41374798,169.0060607,200.9116919,Shikaripura,42.098411,156.569674,193.5261361,soraba,27.09,154.64,166.72,hosanagara,32.21,144.68,163.8,bhadravathi,23.49,120.26,152.8848266
04-12-2021,Shivmogga,Thirthahalli,32.08930475,194.2036913,197.7010004,Winter,Sagara,40.38104483,192.9570051,255.5509611,Shikaripura,20.09919337,294.3293589,392.7112808,soraba,24.56,163.02,196.16,hosanagara,23.88,133.33,146.02,bhadravathi,44.6,103.04,96.40347457
05-12-2021,Shivmogga,Thirthahalli,34.16183949,203.5415276,204.7981418,Winter,Sagara,28.44947465,285.4948805,329.2855464,Shikaripura,37.3408531,228.4324576,292.0934141,soraba,36.98,135.7,147.63,hosanagara,33.47,173.35,204.51,bhadravathi,30.2,194.3,88.65131163
06-12-2021,Shivmogga,Thirthahalli,34.96893212,191.9232512,195.2447005,Winter,Sagara,32.21486102,469.8768715,525.7555989,Shikaripura,27.89775375,421.4972882,503.2888844,soraba,35.98,180.97,204.24,hosanagara,22.35,182.75,219.26,bhadravathi,31.58,175.61,126.4820485
07-12-2021,Shivmogga,Thirthahalli,33.02617082,209.5813052,213.2363585,Winter,Sagara,20.42415564,397.1380986,432.4892311,Shikaripura,26.02141626,434.8104402,515.5510327,soraba,39.37,125.09,134.25,hosanagara,38.74,109.66,126.17,bhadravathi,22.63,156.68,128.0123299
08-12-2021,Shivmogga,Thirthahalli,32.75294231,195.2385699,198.5682221,Winter,Sagara,36.07813041,211.8901892,297.7069584,Shikaripura,30.34369899,411.2973059,421.3539556,soraba,43.07,105.46,153.14,hosanagara,21.66,177.59,180.53,bhadravathi,30.65,160.36,107.9787438
09-12-2021,Shivmogga,Thirthahalli,31.42979317,212.5488629,211.1622668,Winter,Sagara,24.38886106,181.988644,183.9971368,Shikaripura,24.37917435,340.1840135,412.5699811,soraba,20.09,113.24,121.22,hosanagara,40.76,166.09,209.72,bhadravathi,42.58,120.57,86.85309518
10-12-2021,Shivmogga,Thirthahalli,29.62761227,225.5136926,228.1993611,Winter,Sagara,37.82901315,286.9685749,344.9181402,Shikaripura,22.74767492,191.6876731,251.761685,soraba,27.15,104.71,134.11,hosanagara,24.14,180.28,215.78,bhadravathi,39.65,117.49,73.07627942
11-12-2021,Shivmogga,Thirthahalli,30.68560883,192.441736,192.8266393,Winter,Sagara,29.17367774,337.5798483,402.0598656,Shikaripura,38.92351815,431.9339414,513.0328966,soraba,30.19,157.39,164.05,hosanagara,41.33,196.91,227.35,bhadravathi,36.8,161.75,66.56657155
12-12-2021,Shivmogga,Thirthahalli,32.00045943,215.8650512,219.1247612,Winter,Sagara,35.87274845,346.2829364,424.573813,Shikaripura,38.43211625,433.0642149,462.5938269,soraba,26.03,194.58,221.11,hosanagara,38.97,169.45,215.12,bhadravathi,34.99,152.66,99.25461593
13-12-2021,Shivmogga,Thirthahalli,33.13732533,221.6360568,220.3978917,Winter,Sagara,20.00801126,485.5290642,546.8598381,Shikaripura,38.25679789,350.4636182,448.7641499,soraba,20.61,101.9,135.98,hosanagara,41.37,161.73,206.83,bhadravathi,36.48,182.82,60.25737684
14-12-2021,Shivmogga,Thirthahalli,33.21576468,204.3989018,203.6797769,Winter,Sagara,28.24437925,292.8564522,381.4116333,Shikaripura,35.31484374,331.9951235,402.6847142,soraba,33.65,144.4,179.09,hosanagara,29.3,178.37,206.12,bhadravathi,37.21,171.7,135.4568117
15-12-2021,Shivmogga,Thirthahalli,35.69999275,207.9640942,209.9362171,Winter,Sagara,28.49780044,310.740576,384.6889822,Shikaripura,35.11571835,151.4769734,188.5033948,soraba,21.62,109.17,123.26,hosanagara,30.75,123.86,138.19,bhadravathi,40.89,120.56,148.1386561
16-12-2021,Shivmogga,Thirthahalli,31.56568396,200.2452199,201.0489793,Winter,Sagara,20.52742154,435.0949213,512.5296467,Shikaripura,43.28139687,419.4358403,497.0121314,soraba,44.7,132.18,172.77,hosanagara,42.2,129.54,178.62,bhadravathi,39.48,149.59,106.5407674
17-12-2021,Shivmogga,Thirthahalli,31.08696865,201.7196052,205.0125798,Winter,Sagara,23.82645936,265.9466999,293.8305143,Shikaripura,39.53195878,265.2853125,285.7284325,soraba,23.38,127.97,139.83,hosanagara,43.88,134.78,141.9,bhadravathi,39.44,132.71,118.85191
18-12-2021,Shivmogga,Thirthahalli,34.80639923,203.4781347,204.5323656,Winter,Sagara,30.70940396,197.5869593,222.7897277,Shikaripura,21.5169471,118.923495,185.632617,soraba,32.68,105.71,111.25,hosanagara,32.63,173.7,181.15,bhadravathi,36.33,109.49,154.2731673
19-12-2021,Shivmogga,Thirthahalli,32.78338697,191.0695415,191.8538667,Winter,Sagara,35.22654089,474.8046261,491.3785283,Shikaripura,41.55175062,154.4665403,175.7546842,soraba,38.24,148.39,155.55,hosanagara,29.8,141.09,173.66,bhadravathi,30.35,131.15,78.55332004
20-12-2021,Shivmogga,Thirthahalli,31.96130147,217.3035927,220.0849103,Winter,Sagara,31.59510106,418.9977629,509.6507282,Shikaripura,29.81773904,203.7627394,303.3482296,soraba,42.14,197.24,199.3,hosanagara,32.38,150.14,167.75,bhadravathi,35.7,187.89,107.5344478
21-12-2021,Shivmogga,Thirthahalli,32.18853092,207.3381546,209.2269094,Winter,Sagara,36.64372716,417.0752218,502.1680914,Shikaripura,37.66673824,215.6571357,218.6529156,soraba,30.12,127.59,167.44,hosanagara,27.47,148.12,179.39,bhadravathi,29.26,133.53,103.9443244
22-12-2021,Shivmogga,Thirthahalli,31.11883447,234.1677191,238.2395995,Winter,Sagara,40.58881813,426.455029,456.5109441,Shikaripura,41.25531683,271.0751697,292.8586973,soraba,29.73,159.42,192.28,hosanagara,24.47,135.71,178.21,bhadravathi,36.41,143.43,152.3729291
23-12-2021,Shivmogga,Thirthahalli,31.76256264,206.4292746,209.805262,Winter,Sagara,20.2587021,432.5640725,454.4682953,Shikaripura,33.37033284,433.1048393,522.3073631,soraba,36.37,103.99,131.23,hosanagara,22.99,108.46,157.23,bhadravathi,43.86,165.71,119.3418501
24-12-2021,Shivmogga,Thirthahalli,33.04960603,216.9996914,220.6927984,Winter,Sagara,35.8048442,192.1807307,291.4050036,Shikaripura,24.80983261,362.7353332,389.0501684,soraba,30.26,160.55,165.23,hosanagara,21.35,172.54,198.96,bhadravathi,38.99,131.53,121.7609163
25-12-2021,Shivmogga,Thirthahalli,32.10970352,193.3722685,196.0865082,Winter,Sagara,24.22719668,413.2783061,438.9874135,Shikaripura,32.57640563,158.5961751,201.0147168,soraba,30.94,135.07,149.61,hosanagara,26.87,108.96,110.57,bhadravathi,21.17,133.24,69.65219909
26-12-2021,Shivmogga,Thirthahalli,35.29826547,201.7288754,204.9450702,Winter,Sagara,31.86693547,369.7687487,437.8390231,Shikaripura,26.65529585,348.981911,360.0398004,soraba,35.47,111.52,135.32,hosanagara,21.71,192.98,205.27,bhadravathi,28.47,152.55,115.3118373
27-12-2021,Shivmogga,Thirthahalli,34.42346189,216.1643262,214.2712926,Winter,Sagara,24.36194432,252.9158184,267.9231912,Shikaripura,25.07993204,341.9449736,406.9831294,soraba,37.66,132.33,151.25,hosanagara,23.93,128.79,167.57,bhadravathi,30.49,161.75,103.0464693
28-12-2021,Shivmogga,Thirthahalli,33.24599927,207.1823125,209.7350202,Winter,Sagara,21.57104416,198.243195,204.6792414,Shikaripura,36.25639646,191.6674219,263.5068214,soraba,32.94,153.72,172.47,hosanagara,42.85,155.54,163.56,bhadravathi,26.75,122.73,67.55183491
29-12-2021,Shivmogga,Thirthahalli,32.42844263,193.9357994,198.0452728,Winter,Sagara,24.71324654,386.3119351,397.9494336,Shikaripura,21.51837679,489.1065564,551.090976,soraba,31.81,141.15,159.65,hosanagara,42.5,188.65,209.82,bhadravathi,42.16,100.51,72.36963293
30-12-2021,Shivmogga,Thirthahalli,32.96106163,203.9683997,207.3063773,Winter,Sagara,33.57443367,463.8696016,535.3907511,Shikaripura,35.47093411,482.5837061,567.7271104,soraba,39.39,163.28,211.13,hosanagara,23.28,103.03,113.7,bhadravathi,26.86,108.45,110.647963
31-12-2021,Shivmogga,Thirthahalli,31.65046474,198.2063346,198.4075012,Winter,Sagara,40.36626919,126.6128794,189.0296821,Shikaripura,20.04642663,368.2841251,425.4926603,soraba,37.28,122.96,168.76,hosanagara,33.31,149.74,189.4,bhadravathi,25.02,146.17,104.2634665
01-01-2022,Shivmogga,Thirthahalli,30.67648278,201.8874654,206.8473938,Winter,Sagara,27.65871834,368.1025409,444.423647,Shikaripura,24.28825127,218.6784448,260.4947497,soraba,23.68,160.01,205.83,hosanagara,30.33,173.54,204.41,bhadravathi,34.5,108.98,155.2429379
02-01-2022,Shivmogga,Thirthahalli,31.1877255,208.5090023,208.9121339,Winter,Sagara,21.58257913,283.8393622,374.9727518,Shikaripura,22.98045244,217.4032518,220.1089793,soraba,38.74,148.48,187.4,hosanagara,32.63,100.46,143.96,bhadravathi,36.22,128.26,142.6038045
03-01-2022,Shivmogga,Thirthahalli,31.43279287,198.3705282,202.3033141,Winter,Sagara,23.05117523,401.4347591,466.5552903,Shikaripura,39.3332622,236.5971094,243.8690355,soraba,26.19,153.57,168.49,hosanagara,26.03,105.32,130.68,bhadravathi,28.22,197.06,91.453532
04-01-2022,Shivmogga,Thirthahalli,32.21908144,199.5684902,199.8488028,Winter,Sagara,33.89161883,217.770625,303.667018,Shikaripura,26.67219964,355.3496999,437.8367379,soraba,35.02,177.4,206.65,hosanagara,33.01,167.1,181.83,bhadravathi,23.99,196.01,125.3928374
05-01-2022,Shivmogga,Thirthahalli,32.36028074,208.0368295,207.8122503,Winter,Sagara,27.50460111,324.076031,365.3741796,Shikaripura,28.35953036,273.7633457,363.3837381,soraba,29.48,191.69,233.64,hosanagara,21.63,199.68,221.87,bhadravathi,23.85,104.46,98.35226305
06-01-2022,Shivmogga,Thirthahalli,34.08696356,198.7366384,199.9689924,Winter,Sagara,36.1844192,123.2790357,202.3805695,Shikaripura,29.46273873,309.7714651,388.3102781,soraba,25.6,196.69,242.86,hosanagara,23.39,112.86,149.79,bhadravathi,24.74,102.97,77.80278132
07-01-2022,Shivmogga,Thirthahalli,32.77681874,206.7373003,209.7461534,Winter,Sagara,26.40352813,442.4103777,460.3205579,Shikaripura,25.09567826,134.9348914,176.1085646,soraba,33.79,116.96,124.99,hosanagara,35.52,117.07,166.87,bhadravathi,35.63,150.95,85.55348784
08-01-2022,Shivmogga,Thirthahalli,33.49950958,203.9800095,204.1289446,Winter,Sagara,29.10487736,443.8273033,456.522174,Shikaripura,38.17420246,216.2846323,225.2140011,soraba,40.44,116.51,147.59,hosanagara,38.93,101.52,141.8,bhadravathi,41.01,183.95,98.18407792
09-01-2022,Shivmogga,Thirthahalli,31.23084739,187.640708,187.2168016,Winter,Sagara,22.92907004,168.6322684,259.9697658,Shikaripura,44.3460045,174.5961059,227.7469846,soraba,27.41,177.68,203.29,hosanagara,32.63,191.5,205.99,bhadravathi,40.01,104.71,121.1476823
10-01-2022,Shivmogga,Thirthahalli,32.2180849,200.4189923,204.9974399,Winter,Sagara,23.30538526,495.8435405,562.9966451,Shikaripura,36.5916602,361.8344555,413.9100687,soraba,31.79,192.81,232.73,hosanagara,41.76,107.6,142.62,bhadravathi,40.09,181.64,107.101979
11-01-2022,Shivmogga,Thirthahalli,31.79680935,204.3943832,207.7497199,Winter,Sagara,33.43456728,124.8774386,158.694549,Shikaripura,31.33853831,466.8816722,487.4381813,soraba,34.89,168.4,175.83,hosanagara,36.26,113.94,137.81,bhadravathi,31.03,172.65,94.85521771
12-01-2022,Shivmogga,Thirthahalli,30.85901408,193.8591789,194.993441,Winter,Sagara,23.6141296,129.8882477,205.755276,Shikaripura,21.82262786,480.0446137,499.5781556,soraba,20.93,165.11,193.59,hosanagara,40.46,160.67,165.34,bhadravathi,39.47,144.95,108.2099185
13-01-2022,Shivmogga,Thirthahalli,30.1401238,205.7078345,209.8265535,Winter,Sagara,31.1401464,424.0409966,493.0348694,Shikaripura,23.01149845,470.9268183,483.0235522,soraba,42.27,160.6,209.99,hosanagara,24.78,143.05,179.55,bhadravathi,28.08,164.45,59.87152863
14-01-2022,Shivmogga,Thirthahalli,31.74831092,212.2446161,215.4263443,Winter,Sagara,25.09073349,206.5683006,261.0331682,Shikaripura,27.75862492,177.3467733,224.5281164,soraba,31.71,169.44,215.91,hosanagara,37.93,109.3,115.43,bhadravathi,42.4,167.99,157.2718994
15-01-2022,Shivmogga,Thirthahalli,34.46075113,196.6083822,195.6622259,Winter,Sagara,29.58649223,498.8405968,500.6250319,Shikaripura,36.6526858,440.8968523,534.7540557,soraba,26.05,176.94,199.77,hosanagara,21.79,173.05,200.35,bhadravathi,42.85,112.78,56.17754306
16-01-2022,Shivmogga,Thirthahalli,31.9303643,214.1499652,215.1762411,Winter,Sagara,28.12348875,256.5896866,270.6871293,Shikaripura,21.20416046,111.0305778,188.30975,soraba,27.45,175.62,188.34,hosanagara,30.42,108.61,115.28,bhadravathi,32.03,193.49,109.3838612
17-01-2022,Shivmogga,Thirthahalli,33.78908028,212.4405498,216.5976209,Winter,Sagara,22.71285449,495.4628144,510.2487998,Shikaripura,23.98373662,132.3650366,231.9366533,soraba,34.57,150.72,184.27,hosanagara,22.42,140.62,153.36,bhadravathi,20.52,199.08,95.07284016
18-01-2022,Shivmogga,Thirthahalli,31.62683,203.4586917,204.0755663,Winter,Sagara,31.59016654,371.2697933,457.0299138,Shikaripura,21.7308538,460.0527095,492.1058528,soraba,23.64,139.09,153.02,hosanagara,25.78,158.86,162.74,bhadravathi,40.15,117.13,163.132657
19-01-2022,Shivmogga,Thirthahalli,34.38411051,200.8811102,205.404007,Winter,Sagara,25.76487689,247.419276,253.2446753,Shikaripura,42.78437393,461.1261528,557.2865008,soraba,34.17,131.49,168.42,hosanagara,34.75,130.89,145.55,bhadravathi,38.2,179.08,77.19767991
20-01-2022,Shivmogga,Thirthahalli,29.46962189,197.7565786,199.2504478,Winter,Sagara,41.19915807,130.1064545,192.6491514,Shikaripura,44.77248142,130.8849032,210.7683976,soraba,32.67,169.47,217.44,hosanagara,28.14,121.39,126.09,bhadravathi,24.42,132.85,164.3134551
21-01-2022,Shivmogga,Thirthahalli,32.68655794,215.2665466,218.2503687,Winter,Sagara,44.56068122,369.3042444,406.4857233,Shikaripura,32.35729034,140.9206068,185.0315801,soraba,43.43,130.7,148.71,hosanagara,44.24,177.14,180.63,bhadravathi,29.16,121.4,131.0251923
22-01-2022,Shivmogga,Thirthahalli,33.04208148,188.385267,187.6457053,Winter,Sagara,38.30153362,472.7322943,479.4132437,Shikaripura,22.27144444,170.9976416,252.0131336,soraba,31.78,122.62,141.27,hosanagara,37.22,104.52,127.41,bhadravathi,37.4,175,123.9578439
23-01-2022,Shivmogga,Thirthahalli,32.56276266,217.9520132,219.1651405,Winter,Sagara,38.95789025,317.9914047,331.5082308,Shikaripura,26.95188265,121.0627699,138.0087607,soraba,44.51,173.92,181.55,hosanagara,44.09,141.89,185.46,bhadravathi,32.89,141.86,105.750938
24-01-2022,Shivmogga,Thirthahalli,33.19665453,199.4834415,202.279801,Winter,Sagara,29.40890842,239.6666606,308.1782472,Shikaripura,21.89777229,482.9473096,560.4165606,soraba,38.55,162.37,183.67,hosanagara,26.24,149.67,191.94,bhadravathi,38.94,145.43,116.3223555
25-01-2022,Shivmogga,Thirthahalli,33.43997957,211.7867301,215.8557914,Winter,Sagara,30.54821837,225.5601759,287.8557319,Shikaripura,25.98856213,302.630037,357.8034573,soraba,21.1,150.72,199.56,hosanagara,39.17,196.41,214.39,bhadravathi,38.47,162.13,129.8240162
26-01-2022,Shivmogga,Thirthahalli,32.604644,198.7442982,202.5520098,Winter,Sagara,26.87260594,213.7978417,308.3103117,Shikaripura,28.10545523,176.9071266,195.2695005,soraba,22.82,139.01,141.92,hosanagara,27.39,136.34,143.21,bhadravathi,25.95,183.89,113.1064993
27-01-2022,Shivmogga,Thirthahalli,32.23717494,199.2757378,201.1470892,Winter,Sagara,26.41917964,314.1122059,386.4719543,Shikaripura,36.60101965,312.6324004,409.0876864,soraba,28.1,123,170.4,hosanagara,40.08,182.45,202,bhadravathi,22.3,199.39,93.76726624
28-01-2022,Shivmogga,Thirthahalli,31.80937326,191.9214111,194.0159611,Winter,Sagara,22.22272105,459.3457735,495.3414388,Shikaripura,36.16446443,283.8062752,383.010052,soraba,28.65,123.75,137.07,hosanagara,38.68,114.7,146.61,bhadravathi,44.14,142.03,112.7730311
29-01-2022,Shivmogga,Thirthahalli,32.19907659,218.7258953,221.7786028,Winter,Sagara,26.5144668,378.6123558,421.7397602,Shikaripura,30.62164507,272.9212157,304.5758503,soraba,29.16,127.47,168.9,hosanagara,26.57,147.2,158.54,bhadravathi,41.59,137.24,90.05969169
30-01-2022,Shivmogga,Thirthahalli,34.32449102,209.3068891,210.7213643,Winter,Sagara,25.03583566,464.2423472,499.0170776,Shikaripura,39.9537919,291.7412983,323.9917048,soraba,33.58,129.71,165.31,hosanagara,35.2,131.18,147.06,bhadravathi,30.77,134.1,157.1301622
31-01-2022,Shivmogga,Thirthahalli,31.73956879,201.5010164,205.3431397,Winter,Sagara,41.16734639,492.9017548,540.479421,Shikaripura,28.04341096,258.744995,319.9929669,soraba,29.88,117.45,152.77,hosanagara,34.57,144.09,160.4,bhadravathi,44.33,172.06,116.4822001
01-02-2022,Shivmogga,Thirthahalli,34.16821918,200.5890277,202.1706035,Winter,Sagara,24.90008533,211.8902618,233.3583039,Shikaripura,27.28177977,103.2920768,150.28449,soraba,22.93,169.83,183.29,hosanagara,35.01,119.62,142.52,bhadravathi,43.45,165.34,164.2237695
02-02-2022,Shivmogga,Thirthahalli,30.84360412,216.2190713,216.9390666,Winter,Sagara,29.79779756,452.6988506,489.6329103,Shikaripura,37.35442834,157.2681053,199.2756738,soraba,42.18,169.22,197.53,hosanagara,41.59,172.21,184.7,bhadravathi,29.92,167.73,113.149755
03-02-2022,Shivmogga,Thirthahalli,32.70324804,199.1570956,203.8663947,Winter,Sagara,36.80130908,253.1447057,325.5201657,Shikaripura,41.73326968,430.4876716,478.6566632,soraba,34.32,123.81,127.45,hosanagara,24.67,185.49,206.63,bhadravathi,22.1,135.07,91.03003776
04-02-2022,Shivmogga,Thirthahalli,32.7282785,202.8913133,203.4799598,Winter,Sagara,38.64841295,200.0243518,204.0329068,Shikaripura,34.56427457,392.9610236,474.0602893,soraba,33.15,118.97,154.59,hosanagara,40.69,113.11,133.79,bhadravathi,34.55,195.08,130.620388
05-02-2022,Shivmogga,Thirthahalli,34.52037554,198.2246865,200.975105,Winter,Sagara,25.57097784,492.0297364,536.8073076,Shikaripura,41.57725657,323.6154938,347.1007779,soraba,29.16,100.61,127.73,hosanagara,44.52,113.25,159.27,bhadravathi,27.08,134.24,100.8923961
06-02-2022,Shivmogga,Thirthahalli,32.23098984,194.1465639,196.0721167,Winter,Sagara,41.10804565,482.1955037,497.6298338,Shikaripura,42.78456359,309.0393933,335.8094637,soraba,23.08,127.14,171.63,hosanagara,22.98,190.06,199.14,bhadravathi,39.19,161.1,96.72090964
07-02-2022,Shivmogga,Thirthahalli,33.81930031,190.5538696,193.5709574,Winter,Sagara,32.89158487,162.0350394,180.6682101,Shikaripura,41.62090173,366.41491,371.407016,soraba,24.69,186.96,223.07,hosanagara,32.5,173.89,219.64,bhadravathi,40.89,169.11,91.02051738
08-02-2022,Shivmogga,Thirthahalli,33.03022828,205.696117,207.1317379,Winter,Sagara,37.16850259,247.6663472,294.2067236,Shikaripura,43.01445427,335.3899782,366.0412724,soraba,41.05,189.7,229.69,hosanagara,27.97,129.39,151.72,bhadravathi,40.55,190.57,133.4195422
09-02-2022,Shivmogga,Thirthahalli,31.91196275,205.9208272,204.7653055,Winter,Sagara,25.89848989,408.0021625,411.162079,Shikaripura,26.69370622,139.7574561,196.5499561,soraba,29.77,138.31,150.26,hosanagara,25.01,138.99,165.41,bhadravathi,32.23,113.29,163.1507392
10-02-2022,Shivmogga,Thirthahalli,34.34397398,203.5774369,204.3835523,Winter,Sagara,30.02768384,273.8304834,309.8190005,Shikaripura,42.35914447,494.8892123,514.3906748,soraba,33.02,109.37,147.26,hosanagara,22.85,113.62,158.15,bhadravathi,43.26,175.8,49.92197903
11-02-2022,Shivmogga,Thirthahalli,33.07584995,198.778248,201.9610502,Winter,Sagara,36.68313492,257.5626921,313.475004,Shikaripura,25.46292379,104.774466,163.4847281,soraba,36.36,196.07,237.01,hosanagara,20.2,198.99,232.85,bhadravathi,37.64,186.28,122.0052234
12-02-2022,Shivmogga,Thirthahalli,34.32811388,186.8361529,189.8629313,Winter,Sagara,20.51759975,451.4169008,479.5063371,Shikaripura,32.9517317,139.2004162,188.9390594,soraba,32.38,194.08,235.69,hosanagara,28.26,123.4,141.29,bhadravathi,21.08,102.13,167.1402253
13-02-2022,Shivmogga,Thirthahalli,31.50246742,192.7714515,193.6793428,Winter,Sagara,30.77999573,358.2987406,375.0889346,Shikaripura,20.18817035,386.2473233,393.7093927,soraba,41.72,103.64,137.17,hosanagara,24.93,147.23,191.26,bhadravathi,27.33,168.1,76.37578455
